timestamp,line_id,machine_id,product_id,cycle_time,temperature,pressure,production_time,defect,defect_type,energy_consuption
2026-09-5,03,M03,P200,46.6,89.0,2.1,46.6,True,PRESSURE,27.0
2026-09-5,03,M03,P201,68.9,80.2,4.7,68.9,False,,20.6
2026-09-5,03,M03,P202,45.5,80.7,4.0,45.5,False,,16.7
2026-09-5,03,M03,P203,42.3,82.6,3.0,42.3,False,,13.8
2026-09-5,03,M03,P204,65.1,78.3,5.6,65.1,False,,11.7
2026-09-5,03,M03,P205,55.6,87.8,3.8,55.6,False,,19.9
2026-09-5,03,M03,P206,43.0,74.5,3.2,43.0,False,,28.6
2026-09-5,03,M03,P207,56.2,71.8,3.5,56.2,False,,19.6
2026-09-5,03,M03,P208,47.4,73.2,3.1,47.4,False,,12.3
2026-09-5,03,M03,P209,41.6,85.5,4.6,41.6,False,,14.6
2026-09-5,03,M03,P210,45.8,73.2,3.7,45.8,False,,28.3
2026-09-5,03,M03,P211,68.3,75.1,2.8,68.3,False,,28.1
2026-09-5,03,M03,P212,69.4,84.5,2.7,69.4,False,,25.2
2026-09-5,03,M03,P213,43.9,86.4,4.1,43.9,False,,19.5
2026-09-5,03,M03,P214,59.4,80.6,2.2,59.4,False,,24.2
2026-09-5,03,M03,P215,62.0,76.5,3.6,62.0,False,,24.0
2026-09-5,03,M03,P216,58.9,84.7,2.8,58.9,False,,29.9
2026-09-5,03,M03,P217,56.9,76.9,2.3,56.9,False,,12.2
2026-09-5,03,M03,P218,63.2,76.7,3.8,63.2,False,,13.5
2026-09-5,03,M03,P219,47.8,76.7,2.8,47.8,False,,27.3
2026-09-5,03,M03,P220,49.3,73.2,2.2,49.3,False,,27.7
2026-09-5,03,M03,P221,43.8,78.1,5.0,43.8,False,,13.0
2026-09-5,03,M03,P222,58.7,76.8,5.1,58.7,False,,10.2
2026-09-5,03,M03,P223,41.4,86.5,5.8,41.4,False,,12.1
2026-09-5,03,M03,P224,56.0,87.1,4.6,56.0,False,,15.2
2026-09-5,03,M03,P225,61.4,75.2,2.9,61.4,False,,25.6
2026-09-5,03,M03,P226,42.2,76.0,3.8,42.2,False,,16.0
2026-09-5,03,M03,P227,44.7,85.7,4.4,44.7,False,,28.4
2026-09-5,03,M03,P228,56.4,87.7,4.1,56.4,False,,24.9
2026-09-5,03,M03,P229,49.8,80.2,2.9,49.8,False,,27.2
2026-09-5,03,M03,P230,66.2,82.9,2.6,66.2,False,,17.2
2026-09-5,03,M03,P231,61.7,76.4,4.8,61.7,False,,12.7
2026-09-5,03,M03,P232,46.6,83.5,2.6,46.6,False,,22.7
2026-09-5,03,M03,P233,57.9,74.8,3.1,57.9,False,,19.7
2026-09-5,03,M03,P234,67.4,77.8,5.6,67.4,False,,10.1
2026-09-5,03,M03,P235,53.3,87.7,5.4,53.3,False,,18.0
2026-09-5,03,M03,P236,52.1,88.5,4.9,52.1,False,,25.0
2026-09-5,03,M03,P237,67.7,80.0,4.7,67.7,False,,12.6
2026-09-5,03,M03,P238,61.2,78.5,2.8,61.2,True,WELDING,18.8
2026-09-5,03,M03,P239,62.2,79.2,4.8,62.2,False,,19.9
2026-09-5,03,M03,P240,42.9,83.1,3.7,42.9,False,,20.6
2026-09-5,03,M03,P241,52.6,81.0,4.4,52.6,False,,30.0
2026-09-5,03,M03,P242,51.3,70.8,3.4,51.3,False,,23.0
2026-09-5,03,M03,P243,56.6,80.1,5.3,56.6,False,,19.8
2026-09-5,03,M03,P244,51.5,77.4,2.5,51.5,False,,22.8
2026-09-5,03,M03,P245,65.1,84.8,3.2,65.1,False,,10.2
2026-09-5,03,M03,P246,63.9,81.9,2.1,63.9,False,,28.2
2026-09-5,03,M03,P247,48.3,74.7,5.0,48.3,False,,14.1
2026-09-5,03,M03,P248,57.1,71.6,4.6,57.1,False,,14.9
2026-09-5,03,M03,P249,49.6,76.5,5.4,49.6,False,,12.1
2026-09-5,02,M02,P188,62.8,72.8,2.1,62.8,False,,21.8
2026-09-5,01,M01,P27,47.9,81.7,2.2,47.9,True,CRACK,16.0
2026-09-5,01,M01,P9,53.8,86.3,5.0,53.8,True,CRACK,25.8
2026-09-5,02,M02,P216,44.2,85.4,2.1,44.2,True,CRACK,21.4
2026-09-5,02,M02,P119,64.7,87.9,5.6,64.7,False,,11.6
2026-09-5,01,M01,P238,62.5,81.6,2.9,62.5,False,,12.0
2026-09-5,03,M03,P187,44.5,74.4,5.5,44.5,False,,10.5
2026-09-5,03,M03,P26,57.5,81.3,2.7,57.5,False,,14.2
2026-09-5,01,M01,P217,49.5,86.2,5.9,49.5,False,,18.9
2026-09-5,02,M02,P213,43.1,75.8,2.2,43.1,False,,29.3
2026-09-5,01,M01,P38,56.6,86.2,5.0,56.6,True,PRESSURE,21.0
2026-09-5,02,M02,P161,44.6,77.8,4.4,44.6,True,LOOSE,24.8
2026-09-5,03,M03,P6,47.5,85.0,3.2,47.5,False,,13.2
2026-09-5,04,M04,P0,68.3,87.9,5.2,68.3,False,,16.6
2026-09-5,04,M04,P1,58.2,88.2,4.4,58.2,True,CRACK,27.1
2026-09-5,04,M04,P2,44.4,86.5,5.0,44.4,False,,20.0
2026-09-5,04,M04,P3,44.0,71.5,5.1,44.0,False,,22.7
2026-09-5,04,M04,P4,67.6,74.3,2.5,67.6,False,,21.0
2026-09-5,04,M04,P5,55.6,70.3,3.3,55.6,False,,28.0
2026-09-5,04,M04,P6,59.8,87.7,4.6,59.8,False,,10.6
2026-09-5,04,M04,P7,63.4,81.2,5.4,63.4,False,,17.4
2026-09-5,04,M04,P8,64.3,79.7,4.1,64.3,False,,18.7
2026-09-5,04,M04,P9,43.5,79.1,2.4,43.5,False,,15.0
2026-09-5,04,M04,P10,44.3,88.0,4.1,44.3,False,,13.5
2026-09-5,04,M04,P11,46.5,88.0,2.6,46.5,True,PRESSURE,20.1
2026-09-5,04,M04,P12,42.0,77.1,3.5,42.0,False,,28.7
2026-09-5,04,M04,P13,58.7,89.4,4.3,58.7,False,,14.6
2026-09-5,04,M04,P14,45.5,90.0,3.9,45.5,False,,29.7
2026-09-5,04,M04,P15,50.3,76.6,3.4,50.3,False,,24.0
2026-09-5,04,M04,P16,55.2,81.4,3.5,55.2,False,,11.1
2026-09-5,04,M04,P17,67.7,73.1,3.1,67.7,False,,13.9
2026-09-5,04,M04,P18,56.0,86.9,4.8,56.0,False,,10.4
2026-09-5,04,M04,P19,49.7,75.4,4.7,49.7,False,,12.7
2026-09-5,04,M04,P20,43.5,74.1,4.0,43.5,False,,26.0
2026-09-5,04,M04,P21,64.0,85.3,5.0,64.0,False,,21.1
2026-09-5,04,M04,P22,54.1,83.4,3.7,54.1,False,,13.6
2026-09-5,04,M04,P23,56.9,84.0,4.3,56.9,False,,16.5
2026-09-5,04,M04,P24,46.2,75.9,2.2,46.2,False,,18.8
2026-09-5,04,M04,P25,65.8,80.9,5.8,65.8,True,LOOSE,27.6
2026-09-5,04,M04,P26,51.1,80.2,2.7,51.1,False,,24.2
2026-09-5,04,M04,P27,46.7,85.9,4.9,46.7,False,,16.3
2026-09-5,04,M04,P28,42.8,72.0,5.9,42.8,False,,17.4
2026-09-5,04,M04,P29,63.9,83.4,5.2,63.9,False,,11.2
2026-09-5,04,M04,P30,59.8,89.6,2.7,59.8,False,,10.3
2026-09-5,04,M04,P31,42.9,87.2,5.8,42.9,False,,27.5
2026-09-5,04,M04,P32,62.4,80.6,3.5,62.4,False,,10.6
2026-09-5,04,M04,P33,67.0,70.5,4.1,67.0,False,,13.3
2026-09-5,04,M04,P34,43.1,79.7,3.5,43.1,False,,29.8
2026-09-5,04,M04,P35,52.3,80.3,2.2,52.3,False,,17.9
2026-09-5,04,M04,P36,66.9,85.4,4.2,66.9,False,,23.8
2026-09-5,04,M04,P37,49.4,86.2,2.6,49.4,False,,18.0
2026-09-5,04,M04,P38,67.7,86.8,2.1,67.7,False,,21.7
2026-09-5,04,M04,P39,48.5,89.7,2.1,48.5,False,,17.9
2026-09-5,04,M04,P40,62.2,71.8,3.9,62.2,False,,23.3
2026-09-5,04,M04,P41,70.0,81.9,4.3,70.0,False,,11.1
2026-09-5,04,M04,P42,64.4,74.0,2.4,64.4,False,,17.2
2026-09-5,04,M04,P43,62.1,72.4,4.9,62.1,False,,11.6
2026-09-5,04,M04,P44,63.5,70.3,3.1,63.5,False,,16.2
2026-09-5,04,M04,P45,41.7,74.7,3.8,41.7,False,,17.9
2026-09-5,04,M04,P46,63.1,77.6,4.4,63.1,False,,16.3
2026-09-5,04,M04,P47,48.2,79.6,2.9,48.2,False,,24.0
2026-09-5,04,M04,P48,58.7,83.3,5.2,58.7,True,WELDING,27.5
2026-09-5,04,M04,P49,42.0,71.5,5.9,42.0,False,,18.8
2026-09-5,04,M04,P50,55.2,84.7,5.7,55.2,False,,26.6
2026-09-5,04,M04,P51,56.7,74.5,2.8,56.7,False,,28.2
2026-09-5,04,M04,P52,61.2,78.5,4.4,61.2,False,,20.1
2026-09-5,04,M04,P53,67.0,80.7,2.3,67.0,False,,16.4
2026-09-5,04,M04,P54,44.6,72.0,3.7,44.6,False,,12.0
2026-09-5,04,M04,P55,49.3,81.3,3.5,49.3,False,,21.0
2026-09-5,04,M04,P56,65.0,89.6,5.5,65.0,False,,21.3
2026-09-5,04,M04,P57,56.4,80.3,3.4,56.4,True,CRACK,29.2
2026-09-5,04,M04,P58,60.8,79.7,2.6,60.8,False,,29.0
2026-09-5,04,M04,P59,61.3,70.1,4.4,61.3,False,,14.6
2026-09-5,04,M04,P60,43.6,72.5,2.9,43.6,False,,13.5
2026-09-5,04,M04,P61,55.7,81.0,4.3,55.7,False,,24.6
2026-09-5,04,M04,P62,60.7,83.4,4.0,60.7,False,,13.8
2026-09-5,04,M04,P63,56.0,89.6,3.6,56.0,False,,20.0
2026-09-5,04,M04,P64,50.4,71.0,3.9,50.4,False,,21.2
2026-09-5,04,M04,P65,67.5,86.2,4.0,67.5,False,,25.3
2026-09-5,04,M04,P66,59.0,87.9,2.1,59.0,False,,13.1
2026-09-5,04,M04,P67,63.6,86.5,4.6,63.6,False,,25.6
2026-09-5,04,M04,P68,60.1,76.9,3.0,60.1,False,,28.2
2026-09-5,04,M04,P69,43.5,75.0,2.3,43.5,False,,17.6
2026-09-5,04,M04,P70,53.3,85.1,2.2,53.3,False,,18.9
2026-09-5,04,M04,P71,45.7,87.0,3.7,45.7,False,,12.3
2026-09-5,04,M04,P72,67.9,81.0,2.0,67.9,False,,22.5
2026-09-5,04,M04,P73,63.0,78.9,5.6,63.0,True,CRACK,22.9
2026-09-5,04,M04,P74,41.7,78.9,4.9,41.7,False,,29.8
2026-09-5,04,M04,P75,57.1,78.3,3.5,57.1,False,,22.3
2026-09-5,04,M04,P76,65.6,83.8,3.8,65.6,False,,12.6
2026-09-5,04,M04,P77,50.0,71.0,2.8,50.0,False,,10.4
2026-09-5,04,M04,P78,42.3,72.0,2.1,42.3,False,,25.3
2026-09-5,04,M04,P79,51.1,79.6,5.9,51.1,True,LOOSE,29.5
2026-09-5,04,M04,P80,44.2,87.5,5.4,44.2,True,LOOSE,19.4
2026-09-5,04,M04,P81,59.4,71.6,3.1,59.4,False,,29.9
2026-09-5,04,M04,P82,42.1,80.2,3.6,42.1,False,,20.2
2026-09-5,04,M04,P83,55.2,73.3,3.6,55.2,False,,21.4
2026-09-5,04,M04,P84,51.2,79.6,2.7,51.2,False,,25.4
2026-09-5,04,M04,P85,48.9,73.8,4.3,48.9,False,,21.9
2026-09-5,04,M04,P86,48.2,73.8,2.7,48.2,False,,25.9
2026-09-5,04,M04,P87,47.3,77.1,2.3,47.3,False,,21.0
2026-09-5,04,M04,P88,56.8,81.7,4.1,56.8,True,PRESSURE,15.4
2026-09-5,04,M04,P89,67.8,81.1,3.0,67.8,False,,29.3
2026-09-5,04,M04,P90,54.5,73.5,2.6,54.5,False,,24.8
2026-09-5,04,M04,P91,56.5,80.0,4.4,56.5,False,,12.7
2026-09-5,04,M04,P92,52.9,88.9,4.3,52.9,False,,22.6
2026-09-5,04,M04,P93,49.9,80.3,4.0,49.9,False,,26.9
2026-09-5,04,M04,P94,52.2,80.1,2.6,52.2,False,,12.8
2026-09-5,04,M04,P95,46.7,72.6,3.5,46.7,False,,15.8
2026-09-5,04,M04,P96,42.9,89.6,2.1,42.9,False,,20.5
2026-09-5,04,M04,P97,45.8,87.2,3.2,45.8,False,,16.0
2026-09-5,04,M04,P98,59.4,85.3,5.2,59.4,False,,14.8
2026-09-5,04,M04,P99,67.0,70.5,4.2,67.0,False,,25.1
2026-09-5,04,M04,P100,65.3,78.9,2.6,65.3,True,CRACK,16.1
2026-09-5,04,M04,P101,40.3,81.8,2.8,40.3,False,,18.1
2026-09-5,04,M04,P102,53.2,77.0,5.2,53.2,False,,10.0
2026-09-5,04,M04,P103,40.7,75.4,2.4,40.7,True,LOOSE,24.4
2026-09-5,04,M04,P104,47.2,79.6,2.0,47.2,True,PRESSURE,11.7
2026-09-5,04,M04,P105,69.4,81.9,5.1,69.4,False,,10.6
2026-09-5,04,M04,P106,43.8,86.0,5.5,43.8,False,,19.9
2026-09-5,04,M04,P107,44.2,82.1,5.1,44.2,False,,14.6
2026-09-5,04,M04,P108,56.4,78.9,2.9,56.4,False,,11.9
2026-09-5,04,M04,P109,44.0,72.8,4.2,44.0,True,WELDING,21.8
2026-09-5,04,M04,P110,46.0,83.1,4.4,46.0,False,,29.3
2026-09-5,04,M04,P111,54.8,72.5,3.5,54.8,False,,12.7
2026-09-5,04,M04,P112,46.8,80.4,3.5,46.8,True,CRACK,26.7
2026-09-5,04,M04,P113,65.2,81.1,3.6,65.2,False,,16.8
2026-09-5,04,M04,P114,63.8,83.9,5.8,63.8,False,,20.2
2026-09-5,04,M04,P115,50.0,77.0,2.8,50.0,False,,19.2
2026-09-5,04,M04,P116,68.8,89.0,4.9,68.8,False,,26.7
2026-09-5,04,M04,P117,44.6,73.9,3.1,44.6,False,,13.0
2026-09-5,04,M04,P118,65.6,83.7,2.3,65.6,False,,17.3
2026-09-5,04,M04,P119,50.3,79.9,6.0,50.3,False,,27.5
2026-09-5,04,M04,P120,57.1,70.6,3.2,57.1,False,,14.7
2026-09-5,04,M04,P121,60.2,87.9,4.0,60.2,False,,28.7
2026-09-5,04,M04,P122,51.3,86.3,2.9,51.3,False,,10.3
2026-09-5,04,M04,P123,64.3,86.0,5.5,64.3,True,LOOSE,26.0
2026-09-5,04,M04,P124,52.2,75.0,3.7,52.2,False,,24.6
2026-09-5,04,M04,P125,67.7,80.3,5.8,67.7,False,,11.4
2026-09-5,04,M04,P126,52.3,86.7,2.2,52.3,False,,14.5
2026-09-5,04,M04,P127,61.8,72.2,2.3,61.8,False,,11.4
2026-09-5,04,M04,P128,65.3,85.9,3.3,65.3,False,,28.5
2026-09-5,04,M04,P129,59.3,73.0,4.8,59.3,False,,13.6
2026-09-5,04,M04,P130,46.4,87.8,3.7,46.4,False,,25.9
2026-09-5,04,M04,P131,60.8,76.3,2.4,60.8,False,,29.6
2026-09-5,04,M04,P132,47.8,72.8,4.2,47.8,False,,21.8
2026-09-5,04,M04,P133,59.6,81.7,4.0,59.6,False,,25.0
2026-09-5,04,M04,P134,57.6,77.2,4.3,57.6,False,,15.6
2026-09-5,04,M04,P135,50.2,73.2,2.4,50.2,False,,22.9
2026-09-5,04,M04,P136,42.6,89.5,3.2,42.6,False,,13.0
2026-09-5,04,M04,P137,45.0,72.5,3.9,45.0,False,,11.6
2026-09-5,04,M04,P138,44.1,83.8,2.8,44.1,False,,22.6
2026-09-5,04,M04,P139,50.9,82.2,4.9,50.9,False,,15.4
2026-09-5,04,M04,P140,59.6,88.3,2.4,59.6,False,,13.3
2026-09-5,04,M04,P141,67.9,88.7,5.8,67.9,False,,23.5
2026-09-5,04,M04,P142,56.5,77.7,3.8,56.5,False,,18.8
2026-09-5,04,M04,P143,45.2,83.3,5.1,45.2,False,,26.7
2026-09-5,04,M04,P144,66.2,79.3,4.2,66.2,False,,22.2
2026-09-5,04,M04,P145,57.8,80.3,5.1,57.8,False,,11.4
2026-09-5,04,M04,P146,50.8,84.5,3.0,50.8,False,,21.3
2026-09-5,04,M04,P147,47.8,77.4,2.8,47.8,False,,19.5
2026-09-5,04,M04,P148,58.6,82.9,5.8,58.6,False,,28.8
2026-09-5,04,M04,P149,67.2,89.3,4.8,67.2,False,,12.2
2026-09-5,04,M04,P150,49.8,83.4,3.3,49.8,False,,29.6
2026-09-5,04,M04,P151,69.1,83.2,3.2,69.1,False,,11.2
2026-09-5,04,M04,P152,61.5,77.2,4.1,61.5,False,,25.3
2026-09-5,04,M04,P153,51.5,81.8,4.4,51.5,False,,24.1
2026-09-5,04,M04,P154,61.7,79.5,2.7,61.7,False,,15.2
2026-09-5,04,M04,P155,49.8,73.9,2.1,49.8,False,,19.2
2026-09-5,04,M04,P156,45.9,81.1,4.5,45.9,False,,20.7
2026-09-5,04,M04,P157,50.4,87.7,2.6,50.4,False,,14.0
2026-09-5,04,M04,P158,60.4,70.3,2.3,60.4,False,,26.7
2026-09-5,04,M04,P159,43.5,75.4,3.0,43.5,False,,20.4
2026-09-5,04,M04,P160,61.1,77.0,5.0,61.1,False,,18.0
2026-09-5,04,M04,P161,64.3,82.9,5.7,64.3,False,,27.2
2026-09-5,04,M04,P162,57.6,84.2,2.8,57.6,False,,10.8
2026-09-5,04,M04,P163,62.9,85.4,4.4,62.9,True,PRESSURE,11.7
2026-09-5,04,M04,P164,69.8,79.1,3.7,69.8,False,,22.2
2026-09-5,04,M04,P165,63.8,83.0,4.2,63.8,False,,15.5
2026-09-5,04,M04,P166,53.0,72.7,5.3,53.0,False,,12.3
2026-09-5,04,M04,P167,42.3,87.5,2.8,42.3,False,,11.0
2026-09-5,04,M04,P168,42.7,78.8,3.6,42.7,False,,22.1
2026-09-5,04,M04,P169,69.2,81.1,4.0,69.2,False,,28.4
2026-09-5,04,M04,P170,46.5,85.5,2.4,46.5,False,,27.9
2026-09-5,04,M04,P171,49.5,85.0,5.7,49.5,False,,24.8
2026-09-5,04,M04,P172,51.3,72.1,5.3,51.3,False,,24.2
2026-09-5,04,M04,P173,48.1,85.9,2.5,48.1,False,,10.3
2026-09-5,04,M04,P174,49.5,82.3,3.4,49.5,False,,25.4
2026-09-5,04,M04,P175,40.3,89.4,4.4,40.3,False,,17.0
2026-09-5,04,M04,P176,51.3,84.4,4.9,51.3,False,,13.3
2026-09-5,04,M04,P177,55.4,76.2,4.1,55.4,True,PRESSURE,18.8
2026-09-5,04,M04,P178,55.2,82.5,5.4,55.2,False,,18.8
2026-09-5,04,M04,P179,54.2,80.5,5.1,54.2,False,,10.9
2026-09-5,04,M04,P180,42.9,80.7,4.1,42.9,False,,15.2
2026-09-5,04,M04,P181,68.5,74.1,3.0,68.5,False,,20.2
2026-09-5,04,M04,P182,56.0,86.0,3.3,56.0,False,,22.2
2026-09-5,04,M04,P183,62.6,89.0,5.0,62.6,False,,13.2
2026-09-5,04,M04,P184,51.9,84.7,2.8,51.9,True,CRACK,29.5
2026-09-5,04,M04,P185,50.8,73.4,3.9,50.8,False,,22.6
2026-09-5,04,M04,P186,42.4,78.7,3.3,42.4,False,,21.9
2026-09-5,04,M04,P187,60.7,89.3,5.1,60.7,False,,27.8
2026-09-5,04,M04,P188,62.1,87.9,4.4,62.1,False,,14.8
2026-09-5,04,M04,P189,60.7,71.8,2.4,60.7,False,,17.7
2026-09-5,04,M04,P190,43.6,75.8,3.3,43.6,True,LOOSE,20.8
2026-09-5,04,M04,P191,52.4,77.7,3.9,52.4,False,,21.5
2026-09-5,04,M04,P192,45.8,79.1,2.5,45.8,False,,11.9
2026-09-5,04,M04,P193,63.1,84.7,2.3,63.1,False,,20.9
2026-09-5,04,M04,P194,65.1,85.8,5.4,65.1,False,,19.8
2026-09-5,04,M04,P195,59.2,80.8,3.6,59.2,False,,25.4
2026-09-5,04,M04,P196,55.1,75.8,2.7,55.1,False,,21.6
2026-09-5,04,M04,P197,64.9,71.0,4.3,64.9,False,,16.5
2026-09-5,04,M04,P198,63.1,83.8,4.3,63.1,False,,17.3
2026-09-5,04,M04,P199,49.3,82.2,5.6,49.3,False,,18.3
2026-09-5,04,M04,P200,46.8,88.2,5.7,46.8,False,,13.8
2026-09-5,04,M04,P201,49.3,87.0,3.2,49.3,False,,29.4
2026-09-5,04,M04,P202,64.1,83.9,2.7,64.1,False,,25.9
2026-09-5,04,M04,P203,63.8,84.4,5.7,63.8,True,WELDING,12.3
2026-09-5,04,M04,P204,46.7,76.9,3.0,46.7,False,,10.2
2026-09-5,04,M04,P205,69.0,72.2,5.5,69.0,False,,16.1
2026-09-5,04,M04,P206,57.3,74.4,3.9,57.3,False,,10.3
2026-09-5,04,M04,P207,41.6,89.1,2.7,41.6,True,WELDING,17.6
2026-09-5,04,M04,P208,56.1,75.1,3.0,56.1,False,,29.0
2026-09-5,04,M04,P209,51.3,82.1,5.3,51.3,False,,15.3
2026-09-5,04,M04,P210,57.6,85.5,2.1,57.6,False,,20.8
2026-09-5,04,M04,P211,64.1,79.9,3.8,64.1,False,,25.7
2026-09-5,04,M04,P212,64.5,72.9,4.7,64.5,False,,15.8
2026-09-5,04,M04,P213,42.3,83.4,3.9,42.3,False,,14.8
2026-09-5,04,M04,P214,57.3,83.9,2.9,57.3,False,,15.5
2026-09-5,04,M04,P215,62.9,87.6,3.3,62.9,False,,21.9
2026-09-5,04,M04,P216,60.3,80.3,4.9,60.3,False,,29.0
2026-09-5,04,M04,P217,40.0,82.5,3.8,40.0,False,,13.7
2026-09-5,04,M04,P218,48.3,83.9,2.3,48.3,True,PRESSURE,23.8
2026-09-5,04,M04,P219,61.3,74.7,5.0,61.3,False,,22.7
2026-09-5,04,M04,P220,43.3,71.4,5.1,43.3,False,,10.8
2026-09-5,04,M04,P221,66.2,89.9,2.9,66.2,False,,25.5
2026-09-5,04,M04,P222,58.2,80.6,3.4,58.2,False,,29.6
2026-09-5,04,M04,P223,59.1,77.8,4.2,59.1,False,,13.9
2026-09-5,04,M04,P224,67.7,72.1,2.4,67.7,True,LOOSE,24.7
2026-09-5,04,M04,P225,62.0,80.2,2.8,62.0,False,,23.9
2026-09-5,04,M04,P226,63.1,83.3,2.0,63.1,False,,21.2
2026-09-5,04,M04,P227,68.8,88.4,5.1,68.8,False,,14.1
2026-09-5,04,M04,P228,40.9,81.0,4.3,40.9,False,,24.3
2026-09-5,04,M04,P229,40.5,86.2,5.9,40.5,False,,14.4
2026-09-5,04,M04,P230,58.0,86.6,2.1,58.0,False,,14.0
2026-09-5,04,M04,P231,62.3,88.7,3.2,62.3,False,,28.6
2026-09-5,04,M04,P232,56.7,74.7,5.1,56.7,False,,18.6
2026-09-5,04,M04,P233,55.7,83.8,3.3,55.7,False,,19.8
2026-09-5,04,M04,P234,59.3,82.1,5.8,59.3,False,,23.5
2026-09-5,04,M04,P235,47.1,88.5,2.8,47.1,False,,15.2
2026-09-5,04,M04,P236,59.1,84.5,4.0,59.1,False,,22.4
2026-09-5,04,M04,P237,61.4,77.8,2.2,61.4,True,WELDING,24.3
2026-09-5,04,M04,P238,58.7,86.6,5.8,58.7,False,,12.1
2026-09-5,04,M04,P239,62.8,87.5,4.1,62.8,False,,11.8
2026-09-5,04,M04,P240,67.6,75.0,2.5,67.6,False,,11.6
2026-09-5,04,M04,P241,51.8,84.8,5.3,51.8,False,,23.3
2026-09-5,04,M04,P242,52.6,78.1,3.8,52.6,False,,22.6
2026-09-5,04,M04,P243,68.4,71.7,3.3,68.4,False,,10.3
2026-09-5,04,M04,P244,51.9,78.0,5.0,51.9,False,,26.0
2026-09-5,04,M04,P245,47.3,82.8,5.5,47.3,False,,22.0
2026-09-5,04,M04,P246,57.5,83.9,3.3,57.5,False,,29.8
2026-09-5,04,M04,P247,62.5,72.9,4.1,62.5,False,,24.8
2026-09-5,04,M04,P248,42.2,83.1,3.1,42.2,False,,10.4
2026-09-5,04,M04,P249,43.3,79.9,2.6,43.3,False,,22.7
2026-09-5,04,M04,P108,56.4,78.9,2.9,56.4,False,,11.9
2026-09-5,04,M04,P65,67.5,86.2,4.0,67.5,False,,25.3
2026-09-5,03,M03,P155,49.8,74.8,3.3,49.8,False,,27.1
2026-09-5,01,M01,P56,50.8,72.7,2.4,50.8,False,,14.2
2026-09-5,01,M01,P230,56.9,80.3,5.2,56.9,False,,12.2
2026-09-5,04,M04,P19,49.7,75.4,4.7,49.7,False,,12.7
2026-09-5,04,M04,P47,48.2,79.6,2.9,48.2,False,,24.0
2026-09-5,01,M01,P45,52.6,82.0,4.7,52.6,False,,28.7
